company,date,location,market,channel,product_category,total_sale_amount
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-14,Coventry,small business,business-to-business,metals,3861.7
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-22,Carlisle,medium sized business,business-to-business,legal,983.2
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-25,Preston,medium sized business,business-to-business,labouring,358.93
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-19,Carlisle,large businesses,business-to-business,technology implementation,1269.39
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-12,Bath,small business,business-to-business,technology implementation,601.22
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-06,Bradford,small business,business-to-business,technology implementation,271.2
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-30,Salisbury,small business,business-to-business,legal,485.28
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-05,Coventry,medium sized business,business-to-business,office supplies,209.95
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-20,Edinburgh,small business,business-to-business,metals,540.24
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-04,Lisburn,large businesses,business-to-business,electronics,2646.3
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-03,Cambridge,small business,business-to-business,accounting,36.89
145446d2-9e45-4473-bb68-835ab651dc56,2021-04-24,Belfast,large businesses,business-to-business,IT services,502.72
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-15,Chester,medium sized business,business-to-business,electronics,3316.88
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-30,Wells,small business,business-to-business,plastic,271.39
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-15,Carlisle,small business,business-to-business,hardware,227.94
145446d2-9e45-4473-bb68-835ab651dc56,2021-04-10,Nottingham,small business,business-to-business,labouring,222.43
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-29,Coventry,large businesses,business-to-business,IT services,670.88
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-08,Portsmouth,medium sized business,business-to-business,technology implementation,3021.34
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-23,Peterborough,large businesses,business-to-business,plastic,3156.86
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-18,Chester,medium sized business,business-to-business,electronics,941.18
145446d2-9e45-4473-bb68-835ab651dc56,2021-04-30,Londonderry,medium sized business,business-to-business,electronics,3130.56
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-13,Chelmsford,medium sized business,business-to-business,plastic,2952
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-10,Wolverhampton,large businesses,business-to-business,masonry materials,2366.34
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-07,Worcester,medium sized business,business-to-business,electronics,4205.34
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-07,St Albans,medium sized business,business-to-business,software,1918.38
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-17,Armag,large businesses,business-to-business,masonry materials,1338.63
145446d2-9e45-4473-bb68-835ab651dc56,2021-07-01,Edinburgh,medium sized business,business-to-business,metals,207.2
145446d2-9e45-4473-bb68-835ab651dc56,2021-04-14,Swansea,large businesses,business-to-business,legal,1004.96
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-12,Kingston upon Hull,small business,business-to-business,legal,950.88
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-13,Derby,small business,business-to-business,electronics,103.92
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-12,St Davids,small business,business-to-business,legal,2091.2
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-24,Derby,medium sized business,business-to-business,technology implementation,1385.64
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-03,Belfast,small business,business-to-business,metals,3671.1
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-22,Kingston upon Hull,large businesses,business-to-business,hardware,4009.41
145446d2-9e45-4473-bb68-835ab651dc56,2021-06-22,Edinburgh,medium sized business,business-to-business,software,590.84
145446d2-9e45-4473-bb68-835ab651dc56,2021-05-06,Nottingham,large businesses,business-to-business,technology implementation,2455.36
145446d2-9e45-4473-bb68-835ab651dc56,2021-03-16,Truro,small business,business-to-business,technology implementation,1368.2
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-05,Swansea,medium sized business,business-to-business,software,2850.89
145446d2-9e45-4473-bb68-835ab651dc56,2021-02-21,Nottingham,small business,business-to-business,IT services,266.69
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-19,Lancaster,large businesses,business-to-consumer,action figures,510.42
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-11,Stirling,small business,business-to-consumer,badminton,327.37
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-07,Leicester,medium sized business,business-to-consumer,cutlery,835.35
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-08,Sheffield,small business,business-to-consumer,dolls,2147.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Lincoln,large businesses,business-to-consumer,action figures,2899.14
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-21,Nottingham,large businesses,business-to-consumer,hiking boots,842.31
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-29,Sunderland,large businesses,business-to-consumer,badminton,70.48
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-16,Swansea,large businesses,business-to-consumer,video games,4037.9
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-05,Bradford,large businesses,business-to-consumer,remote controlled cars,1575.99
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-19,Londonderry,small business,business-to-consumer,ebooks,1877.13
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-29,Leeds,large businesses,business-to-consumer,remote controlled cars,464.22
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-26,Lichfield,medium sized business,business-to-consumer,laptops,1080.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-12,Sunderland,medium sized business,business-to-consumer,basketball,835.36
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-11,York,large businesses,business-to-consumer,womens fashion,3197.28
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-20,Belfast,medium sized business,business-to-consumer,football,3893.44
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-10,Birmingham,small business,business-to-consumer,womens fashion,1009.68
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-11,St Asaph (Llanelwy),small business,business-to-consumer,long life food,3793.32
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-11,Oxford,small business,business-to-consumer,computers,214.61
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-01,Derby,medium sized business,business-to-consumer,camping stove,727.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-23,Bango,large businesses,business-to-consumer,laptops,395.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-28,Leeds,large businesses,business-to-consumer,badminton,3130.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-05,Inverness,medium sized business,business-to-consumer,remote controlled cars,567.68
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-08,Manchester,large businesses,business-to-consumer,mats and rugs,1491.57
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-30,Armag,large businesses,business-to-consumer,mens fashion,1120.71
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-02,Truro,large businesses,business-to-consumer,badminton,3421.71
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-18,Chichester,large businesses,business-to-consumer,luggage bags,3226.59
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-27,Ely,small business,business-to-consumer,holdall bags,251.97
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-25,Lisburn,small business,business-to-consumer,womens fashion,801.7
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-02,Leeds,small business,business-to-consumer,inflatable pool,2899.26
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-28,Glasgow,small business,business-to-consumer,hardback books,1400.28
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-22,Dundee,medium sized business,business-to-consumer,rugby,3679.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-18,Kingston upon Hull,large businesses,business-to-consumer,squash,754.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-17,Salisbury,small business,business-to-consumer,rugby,3442.59
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-01,Carlisle,large businesses,business-to-consumer,televisions,232
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-02,Aberdee,large businesses,business-to-consumer,tables,257.55
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-18,St Albans,medium sized business,business-to-consumer,camping tent,1059.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-16,Edinburgh,medium sized business,business-to-consumer,mats and rugs,376.88
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-17,Exeter,small business,business-to-consumer,ebooks,71.05
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-11,Londonderry,large businesses,business-to-consumer,video games,1408.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-24,Nottingham,medium sized business,business-to-consumer,long life food,313.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-01,Brighton and Hove,large businesses,business-to-consumer,remote controlled cars,3879.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-17,Aberdee,medium sized business,business-to-consumer,cutlery,1789.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-17,Wells,medium sized business,business-to-consumer,basketball,805.76
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-21,Londonderry,large businesses,business-to-consumer,dolls,184
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-03,Kingston upon Hull,medium sized business,business-to-consumer,tables,1521.65
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-13,Liverpool,large businesses,business-to-consumer,house plants,660.45
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-22,Cardiff,large businesses,business-to-consumer,remote controlled cars,406
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-16,Peterborough,large businesses,business-to-consumer,paperback books,1961.37
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-10,Brighton and Hove,medium sized business,business-to-consumer,computers,2369.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-27,Lichfield,small business,business-to-consumer,badminton,619.36
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-13,Newcastle upon Tyne,small business,business-to-consumer,camping tent,3382.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-30,Truro,large businesses,business-to-consumer,inflatable pool,1193.99
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-24,Bradford,small business,business-to-consumer,dolls,1472.48
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-14,London,large businesses,business-to-consumer,cutlery,1213.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-19,Lichfield,small business,business-to-consumer,dolls,348.45
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-12,Peterborough,large businesses,business-to-consumer,laptops,877.96
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-21,Newry,medium sized business,business-to-consumer,glassware,441.75
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-24,Aberdee,large businesses,business-to-consumer,long life food,2987.01
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-08,Plymouth,large businesses,business-to-consumer,rugby,1059.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-12,Lisburn,medium sized business,business-to-consumer,rugby,1246.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-25,Truro,small business,business-to-consumer,cups and mugs,1499.96
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-04,Worcester,small business,business-to-consumer,desks,2252.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-05,Hereford,large businesses,business-to-consumer,action figures,1750.02
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-03,Wincheste,small business,business-to-consumer,camping tent,798.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-12,Edinburgh,large businesses,business-to-consumer,glassware,1181.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-24,Londonderry,small business,business-to-consumer,football,1934.59
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-29,Stirling,medium sized business,business-to-consumer,story books,1235.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-12,Bath,medium sized business,business-to-consumer,mats and rugs,3618
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-26,York,small business,business-to-consumer,football,2733.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-01,Gloucester,small business,business-to-consumer,house plants,1066.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-05,Wakefield,large businesses,business-to-consumer,paperback books,303.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-22,Bath,small business,business-to-consumer,paperback books,3114.27
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-20,Stoke-on-Trent,large businesses,business-to-consumer,cutlery,480.04
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-27,Durham,small business,business-to-consumer,cutlery,349.52
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-10,Leeds,large businesses,business-to-consumer,mats and rugs,1190.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-11,Exeter,small business,business-to-consumer,torch,2010.75
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-16,Dundee,small business,business-to-consumer,sofas,3111.93
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-16,Armag,large businesses,business-to-consumer,remote controlled cars,110.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-09,Sunderland,small business,business-to-consumer,cleaning supplies,343.83
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-14,Southampton,large businesses,business-to-consumer,football,3412.7
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-15,Coventry,small business,business-to-consumer,paperback books,69.27
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-29,Glasgow,small business,business-to-consumer,remote controlled cars,2281.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-24,Carlisle,large businesses,business-to-consumer,cups and mugs,1900.15
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-30,Sheffield,small business,business-to-consumer,laptops,384.51
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-27,Chester,large businesses,business-to-consumer,ebooks,1060.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-10,Newry,medium sized business,business-to-consumer,video games,224.46
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-12,Lichfield,small business,business-to-consumer,televisions,1018.89
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-14,Manchester,large businesses,business-to-consumer,paperback books,705.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-09,Newport,small business,business-to-consumer,story books,1653.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-09,Salisbury,medium sized business,business-to-consumer,long life food,551.34
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-23,Lisburn,small business,business-to-consumer,cups and mugs,234
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-23,Wells,large businesses,business-to-consumer,squash,531.94
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-02,St Davids,small business,business-to-consumer,desks,95.32
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-13,Portsmouth,small business,business-to-consumer,inflatable pool,1147.56
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-15,Newport,small business,business-to-consumer,football,482.72
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-15,York,medium sized business,business-to-consumer,televisions,2325.06
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-18,Bango,small business,business-to-consumer,remote controlled cars,403.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-27,Coventry,medium sized business,business-to-consumer,rugby,1442.08
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-21,Stirling,large businesses,business-to-consumer,dolls,2559.62
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-12,Durham,small business,business-to-consumer,house plants,3032.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-17,Newport,medium sized business,business-to-consumer,paperback books,1568.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-17,Worcester,large businesses,business-to-consumer,hardback books,120.75
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-05,St Davids,medium sized business,business-to-consumer,rugby,853.84
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-18,Chester,small business,business-to-consumer,action figures,2238.56
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-07,Southampton,large businesses,business-to-consumer,televisions,366.18
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-12,Wakefield,small business,business-to-consumer,cutlery,605.84
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Edinburgh,small business,business-to-consumer,squash,3228.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Wolverhampton,medium sized business,business-to-consumer,action figures,953.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-07,Dundee,medium sized business,business-to-consumer,mens fashion,829.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-17,Peterborough,small business,business-to-consumer,hardback books,2544.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-15,Bristol,small business,business-to-consumer,remote controlled cars,287.63
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-10,Coventry,medium sized business,business-to-consumer,tables,112.7
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-14,Bristol,medium sized business,business-to-consumer,cricket,4401.36
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-25,Manchester,large businesses,business-to-business,technology implementation,472.86
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-31,Portsmouth,medium sized business,business-to-business,software,1053.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-24,Leeds,medium sized business,business-to-business,software,762.32
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-21,Newry,medium sized business,business-to-business,IT services,981.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-10,Lichfield,medium sized business,business-to-business,plastic,217.75
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-18,Newport,small business,business-to-business,IT services,1099.05
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-24,Peterborough,medium sized business,business-to-business,office supplies,3262.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-30,Cambridge,small business,business-to-business,accounting,317.25
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-30,Wincheste,large businesses,business-to-business,electronics,367.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-31,Durham,large businesses,business-to-business,masonry materials,607.36
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-22,Aberdee,large businesses,business-to-business,masonry materials,1520.37
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-26,Kingston upon Hull,small business,business-to-business,electronics,937.08
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-31,Ely,large businesses,business-to-business,masonry materials,881.56
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-07,Belfast,medium sized business,business-to-business,accounting,724.86
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-24,Armag,small business,business-to-business,electronics,158.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-14,Lincoln,medium sized business,business-to-business,labouring,1101.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-19,Leeds,small business,business-to-business,electronics,1658.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-04,Carlisle,medium sized business,business-to-business,legal,272.7
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-13,Londonderry,large businesses,business-to-business,labouring,462.51
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-30,Sunderland,small business,business-to-business,masonry materials,2579.94
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-03,Sunderland,large businesses,business-to-business,masonry materials,3104.01
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-05,Cambridge,medium sized business,business-to-business,IT services,2522.04
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-27,Chelmsford,small business,business-to-business,technology implementation,562.64
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-03,Salisbury,small business,business-to-business,electronics,2259.95
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-03,Preston,large businesses,business-to-business,metals,664.15
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-06,Hereford,large businesses,business-to-business,labouring,286.04
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-21,Canterbury,small business,business-to-business,masonry materials,2215.05
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-12,Edinburgh,small business,business-to-business,software,301.05
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-10,St Albans,large businesses,business-to-business,legal,903.98
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-19,Salisbury,large businesses,business-to-business,legal,1799.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-29,Dundee,large businesses,business-to-business,masonry materials,464.15
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-03,Nottingham,small business,business-to-business,metals,1435.89
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-16,Bristol,large businesses,business-to-business,office supplies,3799.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-07,Durham,small business,business-to-business,labouring,429.27
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-22,Manchester,large businesses,business-to-business,technology implementation,3660.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-12,St Davids,large businesses,business-to-business,software,2101.96
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-02,Southampton,small business,business-to-business,labouring,777.12
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-27,Wakefield,large businesses,business-to-business,accounting,1098.33
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-08,Armag,medium sized business,business-to-business,legal,246.48
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-24,Lichfield,medium sized business,business-to-business,metals,183.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-26,Glasgow,medium sized business,business-to-business,software,3636.27
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-08,Swansea,medium sized business,business-to-business,labouring,17.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-07,Armag,small business,business-to-business,labouring,2627.44
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-11,Southampton,large businesses,business-to-business,technology implementation,1814.54
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-27,Ripon,large businesses,business-to-business,software,289.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-16,Portsmouth,large businesses,business-to-business,labouring,3457.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-22,Armag,large businesses,business-to-business,accounting,1073
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-12,Perth,medium sized business,business-to-business,masonry materials,420.75
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-10,St Albans,small business,business-to-business,technology implementation,491.12
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-13,Sheffield,large businesses,business-to-business,software,4938.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-16,Bango,small business,business-to-business,plastic,1179.22
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-12,Canterbury,large businesses,business-to-business,masonry materials,955.44
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-08,Bath,large businesses,business-to-business,accounting,1707.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-28,Sunderland,large businesses,business-to-business,technology implementation,2157.66
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-20,Inverness,medium sized business,business-to-business,accounting,421.32
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-03,Londonderry,medium sized business,business-to-business,electronics,543.45
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-02,Norwich,large businesses,business-to-business,office supplies,228.11
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-22,Sunderland,small business,business-to-business,legal,1019.44
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-06,Durham,small business,business-to-business,IT services,3971.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-18,Leeds,medium sized business,business-to-business,IT services,865.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-11,Truro,small business,business-to-business,legal,466.69
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-31,Sunderland,large businesses,business-to-business,technology implementation,3140.76
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-01,Wakefield,large businesses,business-to-business,software,3456.5
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-11,Bradford,large businesses,business-to-business,IT services,124.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-22,St Davids,large businesses,business-to-business,hardware,62.09
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-07,Oxford,small business,business-to-business,plastic,51.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-30,Norwich,large businesses,business-to-business,labouring,745.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-10,London,medium sized business,business-to-business,technology implementation,3743.28
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-28,Wells,large businesses,business-to-business,masonry materials,1495.55
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-07,Stoke-on-Trent,large businesses,business-to-business,office supplies,1732.99
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-01,Manchester,large businesses,business-to-business,technology implementation,1223.35
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Swansea,medium sized business,business-to-business,hardware,1767.78
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-02,Wolverhampton,medium sized business,business-to-business,office supplies,212.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-06,Stoke-on-Trent,medium sized business,business-to-business,IT services,109.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-15,Hereford,medium sized business,business-to-business,hardware,3078.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-26,Ripon,small business,business-to-business,IT services,1258.26
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-01,Bath,medium sized business,business-to-business,plastic,4345.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-13,Stirling,medium sized business,business-to-business,software,232.47
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-02,London,large businesses,business-to-business,legal,1115.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-08,Oxford,medium sized business,business-to-business,masonry materials,2062.95
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-03,Manchester,medium sized business,business-to-business,plastic,307.14
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Wakefield,medium sized business,business-to-business,labouring,785.22
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-01,Swansea,large businesses,business-to-business,IT services,189.21
